,text,intent
52699,potresti lanciare il gioco contro quel ramo ,Throw
52700,potresti scagliare il gioco contro quel ramo ,Throw
52701,potresti scaraventare il gioco contro quel ramo ,Throw
52702,colpiresti quel ramo ,Throw
52703,lanceresti il gioco contro quel ramo ,Throw
52704,scaglieresti il gioco contro quel ramo ,Throw
52705,scaraventeresti il gioco contro quel ramo ,Throw
52706,colpisci il ramo ,Throw
52707,colpisci il ramo con il gioco ,Throw
52708,colpisci il ramo usando il gioco ,Throw
52709,lancia il gioco contro il ramo ,Throw
52710,scaglia il gioco contro il ramo ,Throw
52711,scaraventa il gioco contro il ramo ,Throw
52712,puoi colpire il ramo ,Throw
52713,puoi colpire il ramo con il gioco ,Throw
52714,puoi colpire il ramo usando il gioco ,Throw
52715,puoi lanciare il gioco contro il ramo ,Throw
52716,puoi scagliare il gioco contro il ramo ,Throw
52717,puoi scaraventare il gioco contro il ramo ,Throw
52718,potresti colpire il ramo ,Throw
52719,potresti colpire il ramo con il gioco ,Throw
52720,potresti colpire il ramo usando il gioco ,Throw
52721,potresti lanciare il gioco contro il ramo ,Throw
52722,potresti scagliare il gioco contro il ramo ,Throw
52723,potresti scaraventare il gioco contro il ramo ,Throw
52724,colpiresti il ramo ,Throw
52725,lanceresti il gioco contro il ramo ,Throw
52726,scaglieresti il gioco contro il ramo ,Throw
52727,scaraventeresti il gioco contro il ramo ,Throw
52728,colpisci questo ramoscello ,Throw
52729,colpisci questo ramoscello con il gioco ,Throw
52730,colpisci questo ramoscello usando il gioco ,Throw
52731,lancia il gioco contro questo ramoscello ,Throw
52732,scaglia il gioco contro questo ramoscello ,Throw
52733,scaraventa il gioco contro questo ramoscello ,Throw
52734,puoi colpire questo ramoscello ,Throw
52735,puoi colpire questo ramoscello con il gioco ,Throw
52736,puoi colpire questo ramoscello usando il gioco ,Throw
52737,puoi lanciare il gioco contro questo ramoscello ,Throw
52738,puoi scagliare il gioco contro questo ramoscello ,Throw
52739,puoi scaraventare il gioco contro questo ramoscello ,Throw
52740,potresti colpire questo ramoscello ,Throw
52741,potresti colpire questo ramoscello con il gioco ,Throw
52742,potresti colpire questo ramoscello usando il gioco ,Throw
52743,potresti lanciare il gioco contro questo ramoscello ,Throw
52744,potresti scagliare il gioco contro questo ramoscello ,Throw
52745,potresti scaraventare il gioco contro questo ramoscello ,Throw
52746,colpiresti questo ramoscello ,Throw
52747,lanceresti il gioco contro questo ramoscello ,Throw
52748,scaglieresti il gioco contro questo ramoscello ,Throw
52749,scaraventeresti il gioco contro questo ramoscello ,Throw
52750,colpisci quel ramoscello ,Throw
52751,colpisci quel ramoscello con il gioco ,Throw
52752,colpisci quel ramoscello usando il gioco ,Throw
52753,lancia il gioco contro quel ramoscello ,Throw
52754,scaglia il gioco contro quel ramoscello ,Throw
52755,scaraventa il gioco contro quel ramoscello ,Throw
52756,puoi colpire quel ramoscello ,Throw
52757,puoi colpire quel ramoscello con il gioco ,Throw
52758,puoi colpire quel ramoscello usando il gioco ,Throw
52759,puoi lanciare il gioco contro quel ramoscello ,Throw
52760,puoi scagliare il gioco contro quel ramoscello ,Throw
52761,puoi scaraventare il gioco contro quel ramoscello ,Throw
52762,potresti colpire quel ramoscello ,Throw
52763,potresti colpire quel ramoscello con il gioco ,Throw
52764,potresti colpire quel ramoscello usando il gioco ,Throw
52765,potresti lanciare il gioco contro quel ramoscello ,Throw
52766,potresti scagliare il gioco contro quel ramoscello ,Throw
52767,potresti scaraventare il gioco contro quel ramoscello ,Throw
52768,colpiresti quel ramoscello ,Throw
52769,lanceresti il gioco contro quel ramoscello ,Throw
52770,scaglieresti il gioco contro quel ramoscello ,Throw
52771,scaraventeresti il gioco contro quel ramoscello ,Throw
52772,colpisci il ramoscello ,Throw
52773,colpisci il ramoscello con il gioco ,Throw
52774,colpisci il ramoscello usando il gioco ,Throw
52775,lancia il gioco contro il ramoscello ,Throw
52776,scaglia il gioco contro il ramoscello ,Throw
52777,scaraventa il gioco contro il ramoscello ,Throw
52778,puoi colpire il ramoscello ,Throw
52779,puoi colpire il ramoscello con il gioco ,Throw
52780,puoi colpire il ramoscello usando il gioco ,Throw
52781,puoi lanciare il gioco contro il ramoscello ,Throw
52782,puoi scagliare il gioco contro il ramoscello ,Throw
52783,puoi scaraventare il gioco contro il ramoscello ,Throw
52784,potresti colpire il ramoscello ,Throw
52785,potresti colpire il ramoscello con il gioco ,Throw
52786,potresti colpire il ramoscello usando il gioco ,Throw
52787,potresti lanciare il gioco contro il ramoscello ,Throw
52788,potresti scagliare il gioco contro il ramoscello ,Throw
52789,potresti scaraventare il gioco contro il ramoscello ,Throw
52790,colpiresti il ramoscello ,Throw
52791,lanceresti il gioco contro il ramoscello ,Throw
52792,scaglieresti il gioco contro il ramoscello ,Throw
52793,scaraventeresti il gioco contro il ramoscello ,Throw
52794,colpisci questo rametto ,Throw
52795,colpisci questo rametto con il gioco ,Throw
52796,colpisci questo rametto usando il gioco ,Throw
52797,lancia il gioco contro questo rametto ,Throw
52798,scaglia il gioco contro questo rametto ,Throw
52799,scaraventa il gioco contro questo rametto ,Throw
52800,puoi colpire questo rametto ,Throw
52801,puoi colpire questo rametto con il gioco ,Throw
52802,puoi colpire questo rametto usando il gioco ,Throw
52803,puoi lanciare il gioco contro questo rametto ,Throw
52804,puoi scagliare il gioco contro questo rametto ,Throw
52805,puoi scaraventare il gioco contro questo rametto ,Throw
52806,potresti colpire questo rametto ,Throw
52807,potresti colpire questo rametto con il gioco ,Throw
52808,potresti colpire questo rametto usando il gioco ,Throw
52809,potresti lanciare il gioco contro questo rametto ,Throw
52810,potresti scagliare il gioco contro questo rametto ,Throw
52811,potresti scaraventare il gioco contro questo rametto ,Throw
52812,colpiresti questo rametto ,Throw
52813,lanceresti il gioco contro questo rametto ,Throw
52814,scaglieresti il gioco contro questo rametto ,Throw
52815,scaraventeresti il gioco contro questo rametto ,Throw
52816,colpisci quel rametto ,Throw
52817,colpisci quel rametto con il gioco ,Throw
52818,colpisci quel rametto usando il gioco ,Throw
52819,lancia il gioco contro quel rametto ,Throw
52820,scaglia il gioco contro quel rametto ,Throw
52821,scaraventa il gioco contro quel rametto ,Throw
52822,puoi colpire quel rametto ,Throw
52823,puoi colpire quel rametto con il gioco ,Throw
52824,puoi colpire quel rametto usando il gioco ,Throw
52825,puoi lanciare il gioco contro quel rametto ,Throw
52826,puoi scagliare il gioco contro quel rametto ,Throw
52827,puoi scaraventare il gioco contro quel rametto ,Throw
52828,potresti colpire quel rametto ,Throw
52829,potresti colpire quel rametto con il gioco ,Throw
52830,potresti colpire quel rametto usando il gioco ,Throw
52831,potresti lanciare il gioco contro quel rametto ,Throw
52832,potresti scagliare il gioco contro quel rametto ,Throw
52833,potresti scaraventare il gioco contro quel rametto ,Throw
52834,colpiresti quel rametto ,Throw
52835,lanceresti il gioco contro quel rametto ,Throw
52836,scaglieresti il gioco contro quel rametto ,Throw
52837,scaraventeresti il gioco contro quel rametto ,Throw
52838,colpisci il rametto ,Throw
52839,colpisci il rametto con il gioco ,Throw
52840,colpisci il rametto usando il gioco ,Throw
52841,lancia il gioco contro il rametto ,Throw
52842,scaglia il gioco contro il rametto ,Throw
52843,scaraventa il gioco contro il rametto ,Throw
52844,puoi colpire il rametto ,Throw
52845,puoi colpire il rametto con il gioco ,Throw
52846,puoi colpire il rametto usando il gioco ,Throw
52847,puoi lanciare il gioco contro il rametto ,Throw
52848,puoi scagliare il gioco contro il rametto ,Throw
52849,puoi scaraventare il gioco contro il rametto ,Throw
52850,potresti colpire il rametto ,Throw
52851,potresti colpire il rametto con il gioco ,Throw
52852,potresti colpire il rametto usando il gioco ,Throw
52853,potresti lanciare il gioco contro il rametto ,Throw
52854,potresti scagliare il gioco contro il rametto ,Throw
52855,potresti scaraventare il gioco contro il rametto ,Throw
52856,colpiresti il rametto ,Throw
52857,lanceresti il gioco contro il rametto ,Throw
52858,scaglieresti il gioco contro il rametto ,Throw
52859,scaraventeresti il gioco contro il rametto ,Throw
52860,colpisci questo bastone ,Throw
52861,colpisci questo bastone con il gioco ,Throw
52862,colpisci questo bastone usando il gioco ,Throw
52863,lancia il gioco contro questo bastone ,Throw
52864,scaglia il gioco contro questo bastone ,Throw
52865,scaraventa il gioco contro questo bastone ,Throw
52866,puoi colpire questo bastone ,Throw
52867,puoi colpire questo bastone con il gioco ,Throw
52868,puoi colpire questo bastone usando il gioco ,Throw
52869,puoi lanciare il gioco contro questo bastone ,Throw
52870,puoi scagliare il gioco contro questo bastone ,Throw
52871,puoi scaraventare il gioco contro questo bastone ,Throw
52872,potresti colpire questo bastone ,Throw
52873,potresti colpire questo bastone con il gioco ,Throw
52874,potresti colpire questo bastone usando il gioco ,Throw
52875,potresti lanciare il gioco contro questo bastone ,Throw
52876,potresti scagliare il gioco contro questo bastone ,Throw
52877,potresti scaraventare il gioco contro questo bastone ,Throw
52878,colpiresti questo bastone ,Throw
52879,lanceresti il gioco contro questo bastone ,Throw
52880,scaglieresti il gioco contro questo bastone ,Throw
52881,scaraventeresti il gioco contro questo bastone ,Throw
52882,colpisci quel bastone ,Throw
52883,colpisci quel bastone con il gioco ,Throw
52884,colpisci quel bastone usando il gioco ,Throw
52885,lancia il gioco contro quel bastone ,Throw
52886,scaglia il gioco contro quel bastone ,Throw
52887,scaraventa il gioco contro quel bastone ,Throw
52888,puoi colpire quel bastone ,Throw
52889,puoi colpire quel bastone con il gioco ,Throw
52890,puoi colpire quel bastone usando il gioco ,Throw
52891,puoi lanciare il gioco contro quel bastone ,Throw
52892,puoi scagliare il gioco contro quel bastone ,Throw
52893,puoi scaraventare il gioco contro quel bastone ,Throw
52894,potresti colpire quel bastone ,Throw
52895,potresti colpire quel bastone con il gioco ,Throw
52896,potresti colpire quel bastone usando il gioco ,Throw
52897,potresti lanciare il gioco contro quel bastone ,Throw
52898,potresti scagliare il gioco contro quel bastone ,Throw
52899,potresti scaraventare il gioco contro quel bastone ,Throw
52900,colpiresti quel bastone ,Throw
52901,lanceresti il gioco contro quel bastone ,Throw
52902,scaglieresti il gioco contro quel bastone ,Throw
52903,scaraventeresti il gioco contro quel bastone ,Throw
52904,colpisci il bastone ,Throw
52905,colpisci il bastone con il gioco ,Throw
52906,colpisci il bastone usando il gioco ,Throw
52907,lancia il gioco contro il bastone ,Throw
52908,scaglia il gioco contro il bastone ,Throw
52909,scaraventa il gioco contro il bastone ,Throw
52910,puoi colpire il bastone ,Throw
52911,puoi colpire il bastone con il gioco ,Throw
52912,puoi colpire il bastone usando il gioco ,Throw
52913,puoi lanciare il gioco contro il bastone ,Throw
52914,puoi scagliare il gioco contro il bastone ,Throw
52915,puoi scaraventare il gioco contro il bastone ,Throw
52916,potresti colpire il bastone ,Throw
52917,potresti colpire il bastone con il gioco ,Throw
52918,potresti colpire il bastone usando il gioco ,Throw
52919,potresti lanciare il gioco contro il bastone ,Throw
52920,potresti scagliare il gioco contro il bastone ,Throw
52921,potresti scaraventare il gioco contro il bastone ,Throw
52922,colpiresti il bastone ,Throw
52923,lanceresti il gioco contro il bastone ,Throw
52924,scaglieresti il gioco contro il bastone ,Throw
52925,scaraventeresti il gioco contro il bastone ,Throw
52926,colpisci questa bacchetta ,Throw
52927,colpisci questa bacchetta con il gioco ,Throw
52928,colpisci questa bacchetta usando il gioco ,Throw
52929,lancia il gioco contro questa bacchetta ,Throw
52930,scaglia il gioco contro questa bacchetta ,Throw
52931,scaraventa il gioco contro questa bacchetta ,Throw
52932,puoi colpire questa bacchetta ,Throw
52933,puoi colpire questa bacchetta con il gioco ,Throw
52934,puoi colpire questa bacchetta usando il gioco ,Throw
52935,puoi lanciare il gioco contro questa bacchetta ,Throw
52936,puoi scagliare il gioco contro questa bacchetta ,Throw
52937,puoi scaraventare il gioco contro questa bacchetta ,Throw
52938,potresti colpire questa bacchetta ,Throw
52939,potresti colpire questa bacchetta con il gioco ,Throw
52940,potresti colpire questa bacchetta usando il gioco ,Throw
52941,potresti lanciare il gioco contro questa bacchetta ,Throw
52942,potresti scagliare il gioco contro questa bacchetta ,Throw
52943,potresti scaraventare il gioco contro questa bacchetta ,Throw
52944,colpiresti questa bacchetta ,Throw
52945,lanceresti il gioco contro questa bacchetta ,Throw
52946,scaglieresti il gioco contro questa bacchetta ,Throw
52947,scaraventeresti il gioco contro questa bacchetta ,Throw
52948,colpisci quella bacchetta ,Throw
52949,colpisci quella bacchetta con il gioco ,Throw
52950,colpisci quella bacchetta usando il gioco ,Throw
52951,lancia il gioco contro quella bacchetta ,Throw
52952,scaglia il gioco contro quella bacchetta ,Throw
52953,scaraventa il gioco contro quella bacchetta ,Throw
52954,puoi colpire quella bacchetta ,Throw
52955,puoi colpire quella bacchetta con il gioco ,Throw
52956,puoi colpire quella bacchetta usando il gioco ,Throw
52957,puoi lanciare il gioco contro quella bacchetta ,Throw
52958,puoi scagliare il gioco contro quella bacchetta ,Throw
52959,puoi scaraventare il gioco contro quella bacchetta ,Throw
52960,potresti colpire quella bacchetta ,Throw
52961,potresti colpire quella bacchetta con il gioco ,Throw
52962,potresti colpire quella bacchetta usando il gioco ,Throw
52963,potresti lanciare il gioco contro quella bacchetta ,Throw
52964,potresti scagliare il gioco contro quella bacchetta ,Throw
52965,potresti scaraventare il gioco contro quella bacchetta ,Throw
52966,colpiresti quella bacchetta ,Throw
52967,lanceresti il gioco contro quella bacchetta ,Throw
52968,scaglieresti il gioco contro quella bacchetta ,Throw
52969,scaraventeresti il gioco contro quella bacchetta ,Throw
52970,colpisci la bacchetta ,Throw
52971,colpisci la bacchetta con il gioco ,Throw
52972,colpisci la bacchetta usando il gioco ,Throw
52973,lancia il gioco contro la bacchetta ,Throw
52974,scaglia il gioco contro la bacchetta ,Throw
52975,scaraventa il gioco contro la bacchetta ,Throw
52976,puoi colpire la bacchetta ,Throw
52977,puoi colpire la bacchetta con il gioco ,Throw
52978,puoi colpire la bacchetta usando il gioco ,Throw
52979,puoi lanciare il gioco contro la bacchetta ,Throw
52980,puoi scagliare il gioco contro la bacchetta ,Throw
52981,puoi scaraventare il gioco contro la bacchetta ,Throw
52982,potresti colpire la bacchetta ,Throw
52983,potresti colpire la bacchetta con il gioco ,Throw
52984,potresti colpire la bacchetta usando il gioco ,Throw
52985,potresti lanciare il gioco contro la bacchetta ,Throw
52986,potresti scagliare il gioco contro la bacchetta ,Throw
52987,potresti scaraventare il gioco contro la bacchetta ,Throw
52988,colpiresti la bacchetta ,Throw
52989,lanceresti il gioco contro la bacchetta ,Throw
